Date,Commodity,Total Value
21-Apr-2023,spinach,6019.92
21-Apr-2023,sugar,340.40
21-Apr-2023,sunflower,542.56
21-Apr-2023,tomato,10638.53
21-Apr-2023,turmeric,4288.61
21-Apr-2023,tur,933.40
21-Apr-2023,urad,664.42
21-Apr-2023,wheat,642208.20
22-Apr-2023,apple,1972.18
22-Apr-2023,banana,9478.51
22-Apr-2023,beans (french),145.98
22-Apr-2023,brinjal,7251.09
22-Apr-2023,cabbage,6912.29
22-Apr-2023,carrot,883.02
22-Apr-2023,cauliflower,1569.93
22-Apr-2023,coconut,11752.36
22-Apr-2023,dhania,1253.07
22-Apr-2023,dry chillies,78.70
22-Apr-2023,garlic,1108.76
22-Apr-2023,ginger,4395.87
22-Apr-2023,gourd (bottle),8126.72
22-Apr-2023,gram,384.40
22-Apr-2023,green chilli,2778.66
22-Apr-2023,ground nut seed,114.20
22-Apr-2023,groundnut,575.72
22-Apr-2023,jeera,417.76
22-Apr-2023,ladys finger (bhindi),7586.14
22-Apr-2023,lemon,697.21
22-Apr-2023,mango,4731.06
22-Apr-2023,masoor,139.60
22-Apr-2023,moong,101.80
22-Apr-2023,mustard,14059.24
22-Apr-2023,onion,23308.80
22-Apr-2023,parwal (pointed gourd),433.27
22-Apr-2023,peas (green),173.57
22-Apr-2023,potato,28052.30
22-Apr-2023,rice,10711.02
22-Apr-2023,safflower,0
22-Apr-2023,"sesamum (sesame, gingelly, til)",31.48
22-Apr-2023,soyabean,1000.02
22-Apr-2023,spinach,4268.29
22-Apr-2023,sugar,313.50
22-Apr-2023,sunflower,1.00
22-Apr-2023,tomato,7476.43
22-Apr-2023,turmeric,73.00
22-Apr-2023,tur,617.60
22-Apr-2023,urad,333.80
22-Apr-2023,wheat,522041.62
23-Apr-2023,apple,529.26
23-Apr-2023,banana,9470.13
23-Apr-2023,beans (french),92.09
23-Apr-2023,brinjal,5504.25
23-Apr-2023,cabbage,5877.29
23-Apr-2023,carrot,598.79
23-Apr-2023,cauliflower,1522.89
23-Apr-2023,coconut,5130.07
23-Apr-2023,dhania,0.20
23-Apr-2023,dry chillies,9.90
23-Apr-2023,garlic,981.04
23-Apr-2023,ginger,425.63
23-Apr-2023,gourd (bottle),6452.67
23-Apr-2023,gram,186.30
23-Apr-2023,green chilli,1964.36
23-Apr-2023,ground nut seed,0
23-Apr-2023,groundnut,318.32
23-Apr-2023,jeera,3.58
23-Apr-2023,ladys finger (bhindi),5449.06
23-Apr-2023,lemon,180.93
23-Apr-2023,mango,2468.85
23-Apr-2023,masoor,70.10
23-Apr-2023,moong,60.60
23-Apr-2023,mustard,2538.52
23-Apr-2023,onion,16868.90
23-Apr-2023,parwal (pointed gourd),250.81
23-Apr-2023,peas (green),67.80
23-Apr-2023,potato,18097.14
23-Apr-2023,rice,5892.76
23-Apr-2023,safflower,0
23-Apr-2023,"sesamum (sesame, gingelly, til)",11.12
23-Apr-2023,soyabean,1226.20
23-Apr-2023,spinach,3030.99
23-Apr-2023,sugar,108.00
23-Apr-2023,sunflower,4.00
23-Apr-2023,tomato,6551.70
23-Apr-2023,turmeric,60.79
23-Apr-2023,tur,304.70
23-Apr-2023,urad,103.28
23-Apr-2023,wheat,388277.92
24-Apr-2023,apple,2577.98
24-Apr-2023,banana,11968.95
24-Apr-2023,beans (french),195.92
24-Apr-2023,brinjal,2498.43
24-Apr-2023,cabbage,2392.39
24-Apr-2023,carrot,1308.11
24-Apr-2023,cauliflower,3507.91
24-Apr-2023,coconut,7667.45
24-Apr-2023,dhania,5567.55
24-Apr-2023,dry chillies,14011.18
24-Apr-2023,garlic,11571.98
24-Apr-2023,ginger,1454.16
24-Apr-2023,gourd (bottle),2472.86
24-Apr-2023,gram,494.70
24-Apr-2023,green chilli,3791.57
24-Apr-2023,ground nut seed,148.62
24-Apr-2023,groundnut,7335.36
24-Apr-2023,jeera,813.32
24-Apr-2023,ladys finger (bhindi),1748.15
24-Apr-2023,lemon,571.19
24-Apr-2023,mango,7163.19
24-Apr-2023,masoor,277.70
24-Apr-2023,moong,297.30
24-Apr-2023,mustard,26211.97
24-Apr-2023,onion,74366.00
24-Apr-2023,parwal (pointed gourd),580.63
24-Apr-2023,peas (green),444.20
24-Apr-2023,potato,40617.47
24-Apr-2023,rice,15153.40
24-Apr-2023,safflower,102.95
24-Apr-2023,"sesamum (sesame, gingelly, til)",248.95
24-Apr-2023,soyabean,13893.82
24-Apr-2023,spinach,3517.88
24-Apr-2023,sugar,335.20
24-Apr-2023,sunflower,612.62
24-Apr-2023,tomato,11044.53
24-Apr-2023,turmeric,4572.87
24-Apr-2023,tur,1033.30
24-Apr-2023,urad,521.48
24-Apr-2023,wheat,744351.73
25-Apr-2023,apple,1676.05
25-Apr-2023,banana,13018.05
25-Apr-2023,beans (french),167.42
25-Apr-2023,brinjal,7651.79
25-Apr-2023,cabbage,7312.44
25-Apr-2023,carrot,1226.03
25-Apr-2023,cauliflower,2514.56
25-Apr-2023,coconut,15396.77
25-Apr-2023,dhania,4509.38
25-Apr-2023,dry chillies,9872.80
25-Apr-2023,garlic,11269.49
25-Apr-2023,ginger,4244.58
25-Apr-2023,gourd (bottle),8449.02
25-Apr-2023,gram,395.80
25-Apr-2023,green chilli,3846.09
25-Apr-2023,ground nut seed,149.02
25-Apr-2023,groundnut,5610.90
25-Apr-2023,jeera,1039.09
25-Apr-2023,ladys finger (bhindi),7470.15
25-Apr-2023,lemon,841.69
25-Apr-2023,mango,7825.27
25-Apr-2023,masoor,260.40
25-Apr-2023,moong,239.60
25-Apr-2023,mustard,27691.87
25-Apr-2023,onion,74400.76
25-Apr-2023,parwal (pointed gourd),595.78
25-Apr-2023,peas (green),292.43
25-Apr-2023,potato,37933.37
25-Apr-2023,rice,16453.25
25-Apr-2023,safflower,114.70
25-Apr-2023,"sesamum (sesame, gingelly, til)",129.74
25-Apr-2023,soyabean,14623.82
25-Apr-2023,spinach,6379.79
25-Apr-2023,sugar,305.30
25-Apr-2023,sunflower,355.40
25-Apr-2023,tomato,12448.84
25-Apr-2023,turmeric,1607.70
25-Apr-2023,tur,975.40
25-Apr-2023,urad,550.30
25-Apr-2023,wheat,618775.02
26-Apr-2023,apple,1573.97
26-Apr-2023,banana,12671.08
26-Apr-2023,beans (french),208.46
26-Apr-2023,brinjal,7405.71
26-Apr-2023,cabbage,8174.18
26-Apr-2023,carrot,1283.89
26-Apr-2023,cauliflower,2894.54
26-Apr-2023,coconut,12869.08
26-Apr-2023,dhania,3580.87
26-Apr-2023,dry chillies,7296.28
26-Apr-2023,garlic,9180.97
26-Apr-2023,ginger,4885.47
26-Apr-2023,gourd (bottle),8672.15
26-Apr-2023,gram,531.50
26-Apr-2023,green chilli,4062.68
26-Apr-2023,ground nut seed,128.10
26-Apr-2023,groundnut,4118.90
26-Apr-2023,jeera,994.68
26-Apr-2023,ladys finger (bhindi),7847.22
26-Apr-2023,lemon,788.60
26-Apr-2023,mango,8309.83
26-Apr-2023,masoor,419.16
26-Apr-2023,moong,174.60
26-Apr-2023,mustard,27235.79
26-Apr-2023,onion,68643.71
26-Apr-2023,parwal (pointed gourd),593.95
26-Apr-2023,peas (green),158.37
26-Apr-2023,potato,40139.36
26-Apr-2023,rice,15889.15
26-Apr-2023,safflower,104.65
26-Apr-2023,"sesamum (sesame, gingelly, til)",128.38
26-Apr-2023,soyabean,12156.37
26-Apr-2023,spinach,6157.80
26-Apr-2023,sugar,597.80
26-Apr-2023,sunflower,710.90
26-Apr-2023,tomato,12285.31
26-Apr-2023,turmeric,1331.77
26-Apr-2023,tur,910.20
26-Apr-2023,urad,495.42
26-Apr-2023,wheat,561104.47
27-Apr-2023,apple,2181.59
27-Apr-2023,banana,4592.84
27-Apr-2023,beans (french),207.58
27-Apr-2023,brinjal,7791.47
27-Apr-2023,cabbage,8672.30
27-Apr-2023,carrot,1314.00
27-Apr-2023,cauliflower,4050.39
27-Apr-2023,coconut,15998.94
27-Apr-2023,dhania,3345.36
27-Apr-2023,dry chillies,9989.03
27-Apr-2023,garlic,9270.69
27-Apr-2023,ginger,4813.69
27-Apr-2023,gourd (bottle),8200.11
27-Apr-2023,gram,517.30
27-Apr-2023,green chilli,3813.15
27-Apr-2023,ground nut seed,144.20
27-Apr-2023,groundnut,3652.28
27-Apr-2023,jeera,1144.30
27-Apr-2023,ladys finger (bhindi),7297.97
27-Apr-2023,lemon,792.22
27-Apr-2023,mango,6427.95
27-Apr-2023,masoor,372.40
27-Apr-2023,moong,230.00
27-Apr-2023,mustard,23379.25
27-Apr-2023,onion,63887.82
27-Apr-2023,parwal (pointed gourd),599.01
27-Apr-2023,peas (green),1765.72
27-Apr-2023,potato,40343.59
27-Apr-2023,rice,17334.87
27-Apr-2023,safflower,38.00
27-Apr-2023,"sesamum (sesame, gingelly, til)",110.54
27-Apr-2023,soyabean,8865.23
27-Apr-2023,spinach,4619.06
27-Apr-2023,sugar,367.00
27-Apr-2023,sunflower,343.07
27-Apr-2023,tomato,12426.06
27-Apr-2023,turmeric,3206.59
27-Apr-2023,tur,864.30
27-Apr-2023,urad,418.15
27-Apr-2023,wheat,482481.49
28-Apr-2023,apple,1791.36
28-Apr-2023,banana,11515.09
28-Apr-2023,beans (french),113.81
28-Apr-2023,brinjal,8863.47
28-Apr-2023,cabbage,7468.23
28-Apr-2023,carrot,975.84
28-Apr-2023,cauliflower,2657.03
28-Apr-2023,coconut,16268.59
28-Apr-2023,dhania,2922.08
28-Apr-2023,dry chillies,6318.74
28-Apr-2023,garlic,9039.07
28-Apr-2023,ginger,704.63
28-Apr-2023,gourd (bottle),8909.66
28-Apr-2023,gram,685.20
28-Apr-2023,green chilli,3691.88
28-Apr-2023,ground nut seed,158.32
28-Apr-2023,groundnut,3335.28
28-Apr-2023,jeera,1698.93
28-Apr-2023,ladys finger (bhindi),7977.65
28-Apr-2023,lemon,527.68
28-Apr-2023,mango,7045.28
28-Apr-2023,masoor,420.70
28-Apr-2023,moong,429.10
28-Apr-2023,mustard,20266.21
28-Apr-2023,onion,47999.95
28-Apr-2023,parwal (pointed gourd),522.38
28-Apr-2023,peas (green),2645.24
28-Apr-2023,potato,49771.04
28-Apr-2023,rice,24800.95
28-Apr-2023,safflower,26.00
28-Apr-2023,"sesamum (sesame, gingelly, til)",144.66
28-Apr-2023,soyabean,6368.14
28-Apr-2023,spinach,3587.66
28-Apr-2023,sugar,624.00
28-Apr-2023,sunflower,138.70
28-Apr-2023,tomato,11722.46
28-Apr-2023,turmeric,558.23
28-Apr-2023,tur,1152.80
28-Apr-2023,urad,836.00
28-Apr-2023,wheat,414532.07
29-Apr-2023,apple,1610.79
29-Apr-2023,banana,13145.26
29-Apr-2023,beans (french),143.57
29-Apr-2023,brinjal,7275.97
29-Apr-2023,cabbage,7442.09
29-Apr-2023,carrot,1014.58
29-Apr-2023,cauliflower,2481.19
29-Apr-2023,coconut,9191.13
29-Apr-2023,dhania,2829.34
29-Apr-2023,dry chillies,937.67
29-Apr-2023,garlic,7869.73
29-Apr-2023,ginger,559.02
29-Apr-2023,gourd (bottle),8189.76
29-Apr-2023,gram,374.60
29-Apr-2023,green chilli,3211.93
29-Apr-2023,ground nut seed,155.66
29-Apr-2023,groundnut,2130.63
29-Apr-2023,jeera,1226.70
29-Apr-2023,ladys finger (bhindi),6382.86
29-Apr-2023,lemon,479.39
29-Apr-2023,mango,6407.31
29-Apr-2023,masoor,243.30
29-Apr-2023,moong,253.20
29-Apr-2023,mustard,16968.50
29-Apr-2023,onion,58421.35
29-Apr-2023,parwal (pointed gourd),505.59
29-Apr-2023,peas (green),2459.37
29-Apr-2023,potato,44510.04
29-Apr-2023,rice,12996.10
29-Apr-2023,safflower,35.00
29-Apr-2023,"sesamum (sesame, gingelly, til)",41.49
29-Apr-2023,soyabean,5625.62
29-Apr-2023,spinach,1970.61
29-Apr-2023,sugar,354.00
29-Apr-2023,sunflower,37.80
29-Apr-2023,tomato,11131.47
29-Apr-2023,turmeric,635.11
29-Apr-2023,tur,1077.00
29-Apr-2023,urad,577.40
29-Apr-2023,wheat,380685.96
30-Apr-2023,apple,448.67
30-Apr-2023,banana,2148.53
30-Apr-2023,beans (french),65.61
30-Apr-2023,brinjal,6476.07
30-Apr-2023,cabbage,6939.51
30-Apr-2023,carrot,520.29
30-Apr-2023,cauliflower,1239.23
30-Apr-2023,coconut,6613.61
30-Apr-2023,dhania,820.40
30-Apr-2023,dry chillies,1.00
30-Apr-2023,garlic,1374.80
30-Apr-2023,ginger,3912.88
30-Apr-2023,gourd (bottle),7646.56
30-Apr-2023,gram,165.60
30-Apr-2023,green chilli,1783.52
30-Apr-2023,ground nut seed,0
30-Apr-2023,groundnut,318.21
30-Apr-2023,jeera,5.72
30-Apr-2023,ladys finger (bhindi),6502.82
30-Apr-2023,lemon,143.51
30-Apr-2023,mango,1811.64
30-Apr-2023,masoor,146.10
30-Apr-2023,moong,63.50
30-Apr-2023,mustard,3384.33
30-Apr-2023,onion,13870.63
30-Apr-2023,parwal (pointed gourd),241.21
30-Apr-2023,peas (green),1801.50
30-Apr-2023,potato,12772.12
30-Apr-2023,rice,5835.80
30-Apr-2023,safflower,0
30-Apr-2023,"sesamum (sesame, gingelly, til)",3.34
30-Apr-2023,soyabean,781.21
30-Apr-2023,spinach,3858.73
30-Apr-2023,sugar,108.00
30-Apr-2023,sunflower,9.00
30-Apr-2023,tomato,8114.95
30-Apr-2023,turmeric,56.00
30-Apr-2023,tur,231.00
30-Apr-2023,urad,58.40
30-Apr-2023,wheat,108761.65
01-May-2023,apple,1610.46
01-May-2023,banana,11647.84
01-May-2023,beans (french),70.14
01-May-2023,brinjal,6581.95
01-May-2023,cabbage,6652.01
01-May-2023,carrot,682.95
01-May-2023,cauliflower,1717.61
01-May-2023,coconut,6068.79
01-May-2023,dhania,2386.68
01-May-2023,dry chillies,91.10
01-May-2023,garlic,6586.75
01-May-2023,ginger,3363.97
01-May-2023,gourd (bottle),6823.77
01-May-2023,gram,386.00
01-May-2023,green chilli,2802.82
01-May-2023,ground nut seed,9.88
01-May-2023,groundnut,829.63
01-May-2023,jeera,1593.18
01-May-2023,ladys finger (bhindi),5412.26
01-May-2023,lemon,437.88
01-May-2023,mango,4467.82
01-May-2023,masoor,201.30
01-May-2023,moong,120.00
01-May-2023,mustard,11441.96
01-May-2023,onion,23791.94
01-May-2023,parwal (pointed gourd),446.47
01-May-2023,peas (green),2.68
01-May-2023,potato,28932.50
01-May-2023,rice,10630.07
01-May-2023,safflower,0
01-May-2023,"sesamum (sesame, gingelly, til)",36.22
01-May-2023,soyabean,2197.84
01-May-2023,spinach,1746.53
01-May-2023,sugar,260.00
01-May-2023,sunflower,2.00
01-May-2023,tomato,8486.27
01-May-2023,turmeric,57.30
01-May-2023,tur,653.30
01-May-2023,urad,354.20
01-May-2023,wheat,239083.35
02-May-2023,apple,2189.52
02-May-2023,banana,11313.74
02-May-2023,beans (french),131.60
02-May-2023,brinjal,2521.05
02-May-2023,cabbage,2241.86
02-May-2023,carrot,992.86
02-May-2023,cauliflower,3151.80
02-May-2023,coconut,9169.28
02-May-2023,dhania,2658.55
02-May-2023,dry chillies,10174.20
02-May-2023,garlic,8825.21
02-May-2023,ginger,1210.90
02-May-2023,gourd (bottle),2749.68
02-May-2023,gram,497.30
02-May-2023,green chilli,3682.48
02-May-2023,ground nut seed,220.36
02-May-2023,groundnut,2618.16
02-May-2023,jeera,1559.37
02-May-2023,ladys finger (bhindi),7359.35
02-May-2023,lemon,760.07
02-May-2023,mango,8274.70
02-May-2023,masoor,216.10
02-May-2023,moong,386.70
02-May-2023,mustard,12139.51
02-May-2023,onion,63774.97
02-May-2023,parwal (pointed gourd),529.74
02-May-2023,peas (green),1213.72
02-May-2023,potato,37477.58
02-May-2023,rice,15621.05
02-May-2023,safflower,34.30
02-May-2023,"sesamum (sesame, gingelly, til)",206.56
02-May-2023,soyabean,8106.14
02-May-2023,spinach,4536.78
02-May-2023,sugar,204.20
02-May-2023,sunflower,344.20
02-May-2023,tomato,11674.64
02-May-2023,turmeric,3027.45
02-May-2023,tur,1345.60
02-May-2023,urad,706.65
02-May-2023,wheat,236358.98
03-May-2023,apple,1618.12
03-May-2023,banana,13713.73
03-May-2023,beans (french),85.39
03-May-2023,brinjal,7789.29
03-May-2023,cabbage,7839.36
03-May-2023,carrot,1106.91
03-May-2023,cauliflower,2560.64
03-May-2023,coconut,21377.13
03-May-2023,dhania,3496.02
03-May-2023,dry chillies,6153.95
03-May-2023,garlic,7923.92
03-May-2023,ginger,4497.00
03-May-2023,gourd (bottle),8921.05
03-May-2023,gram,463.30
03-May-2023,green chilli,3587.87
03-May-2023,ground nut seed,214.24
03-May-2023,groundnut,2150.78
03-May-2023,jeera,1464.42
03-May-2023,ladys finger (bhindi),7598.91
03-May-2023,lemon,625.73
03-May-2023,mango,8558.32
03-May-2023,masoor,232.60
03-May-2023,moong,398.80
03-May-2023,mustard,12348.01
03-May-2023,onion,65357.26
03-May-2023,parwal (pointed gourd),584.69
03-May-2023,peas (green),1783.36
03-May-2023,potato,36484.54
03-May-2023,rice,14527.72
03-May-2023,safflower,50.00
03-May-2023,"sesamum (sesame, gingelly, til)",237.88
03-May-2023,soyabean,7690.58
03-May-2023,spinach,6241.64
03-May-2023,sugar,261.30
03-May-2023,sunflower,116.00
03-May-2023,tomato,13101.96
03-May-2023,turmeric,3465.30
03-May-2023,tur,1547.80
03-May-2023,urad,660.80
03-May-2023,wheat,255791.10
04-May-2023,apple,1634.00
04-May-2023,banana,11945.75
04-May-2023,beans (french),99.39
04-May-2023,brinjal,7970.75
04-May-2023,cabbage,8470.74
04-May-2023,carrot,851.67
04-May-2023,cauliflower,1793.25
04-May-2023,coconut,17027.87
04-May-2023,dhania,4291.01
04-May-2023,dry chillies,6346.30
04-May-2023,garlic,6969.17
04-May-2023,ginger,4266.44
04-May-2023,gourd (bottle),8711.40
04-May-2023,gram,326.30
04-May-2023,green chilli,3549.16
04-May-2023,ground nut seed,106.28
04-May-2023,groundnut,1819.52
04-May-2023,jeera,1241.19
04-May-2023,ladys finger (bhindi),7575.62
04-May-2023,lemon,505.62
04-May-2023,mango,7857.41
04-May-2023,masoor,154.70
04-May-2023,moong,179.40
04-May-2023,mustard,10681.93
04-May-2023,onion,61790.30
04-May-2023,parwal (pointed gourd),530.86
04-May-2023,peas (green),740.70
04-May-2023,potato,32587.53
04-May-2023,rice,9350.53
04-May-2023,safflower,48.00
04-May-2023,"sesamum (sesame, gingelly, til)",328.45
04-May-2023,soyabean,7306.52
04-May-2023,spinach,3832.66
04-May-2023,sugar,433.00
04-May-2023,sunflower,246.01
04-May-2023,tomato,13030.28
04-May-2023,turmeric,3435.69
04-May-2023,tur,738.10
04-May-2023,urad,351.95
04-May-2023,wheat,186522.46
05-May-2023,apple,1397.11
05-May-2023,banana,12887.74
05-May-2023,beans (french),56.29
05-May-2023,brinjal,8011.42
05-May-2023,cabbage,8006.33
05-May-2023,carrot,824.52
05-May-2023,cauliflower,1590.85
05-May-2023,coconut,16787.78
05-May-2023,dhania,2542.49
05-May-2023,dry chillies,5232.00
05-May-2023,garlic,3344.34
05-May-2023,ginger,4394.30
05-May-2023,gourd (bottle),8797.03
05-May-2023,gram,487.30
05-May-2023,green chilli,3793.11
05-May-2023,ground nut seed,168.78
05-May-2023,groundnut,1262.42
05-May-2023,jeera,812.87
05-May-2023,ladys finger (bhindi),7139.48
05-May-2023,lemon,412.37
05-May-2023,mango,6882.72
05-May-2023,masoor,348.58
05-May-2023,moong,336.60
05-May-2023,mustard,9521.93
05-May-2023,onion,51962.17
05-May-2023,parwal (pointed gourd),471.68
05-May-2023,peas (green),853.11
05-May-2023,potato,35597.05
05-May-2023,rice,17638.20
05-May-2023,safflower,5.00
05-May-2023,"sesamum (sesame, gingelly, til)",78.06
05-May-2023,soyabean,1190.66
05-May-2023,spinach,3707.98
05-May-2023,sugar,345.50
05-May-2023,sunflower,132.90
05-May-2023,tomato,12037.98
05-May-2023,turmeric,1058.51
05-May-2023,tur,1091.90
05-May-2023,urad,503.16
05-May-2023,wheat,167788.90
06-May-2023,apple,1865.27
06-May-2023,banana,6448.69
06-May-2023,beans (french),100.79
06-May-2023,brinjal,7373.27
06-May-2023,cabbage,7450.63
06-May-2023,carrot,956.96
06-May-2023,cauliflower,2625.61
06-May-2023,coconut,14641.98
06-May-2023,dhania,2407.23
06-May-2023,dry chillies,204.50
06-May-2023,garlic,6637.55
06-May-2023,ginger,711.64
06-May-2023,gourd (bottle),7785.43
06-May-2023,gram,438.10
06-May-2023,green chilli,3482.33
06-May-2023,ground nut seed,152.90
06-May-2023,groundnut,1319.67
06-May-2023,jeera,1590.90
06-May-2023,ladys finger (bhindi),6863.49
06-May-2023,lemon,674.61
06-May-2023,mango,8321.76
06-May-2023,masoor,266.10
06-May-2023,moong,414.80
06-May-2023,mustard,12616.24
06-May-2023,onion,75907.15
06-May-2023,parwal (pointed gourd),704.01
06-May-2023,peas (green),343.88
06-May-2023,potato,38421.36
06-May-2023,rice,14878.65
06-May-2023,safflower,54.00
06-May-2023,"sesamum (sesame, gingelly, til)",107.10
06-May-2023,soyabean,11137.95
06-May-2023,spinach,5257.10
06-May-2023,sugar,339.60
06-May-2023,sunflower,62.00
06-May-2023,tomato,11942.24
06-May-2023,turmeric,1575.63
06-May-2023,tur,1133.00
06-May-2023,urad,498.20
06-May-2023,wheat,205779.49
07-May-2023,apple,538.05
07-May-2023,banana,3307.77
07-May-2023,beans (french),96.76
07-May-2023,brinjal,6298.33
07-May-2023,cabbage,5109.89
07-May-2023,carrot,635.89
07-May-2023,cauliflower,1236.26
07-May-2023,coconut,4612.76
07-May-2023,dhania,9.95
07-May-2023,dry chillies,5.70
07-May-2023,garlic,1034.47
07-May-2023,ginger,440.53
07-May-2023,gourd (bottle),6107.33
07-May-2023,gram,204.90
07-May-2023,green chilli,2242.07
07-May-2023,ground nut seed,0
07-May-2023,groundnut,721.04
07-May-2023,jeera,7.97
07-May-2023,ladys finger (bhindi),5581.81
07-May-2023,lemon,161.50
07-May-2023,mango,4143.98
07-May-2023,masoor,87.20
07-May-2023,moong,58.50
07-May-2023,mustard,1699.27
07-May-2023,onion,20202.06
07-May-2023,parwal (pointed gourd),259.63
07-May-2023,peas (green),86.20
07-May-2023,potato,18161.66
07-May-2023,rice,5831.75
07-May-2023,safflower,0
07-May-2023,"sesamum (sesame, gingelly, til)",5.48
07-May-2023,soyabean,767.65
07-May-2023,spinach,7100.19
07-May-2023,sugar,80.00
07-May-2023,sunflower,8.00
07-May-2023,tomato,8862.00
07-May-2023,turmeric,55.50
07-May-2023,tur,295.30
07-May-2023,urad,78.10
07-May-2023,wheat,56705.78
08-May-2023,apple,1783.92
08-May-2023,banana,5226.36
08-May-2023,beans (french),87.92
08-May-2023,brinjal,7988.02
08-May-2023,cabbage,8565.22
08-May-2023,carrot,928.11
08-May-2023,cauliflower,2167.71
08-May-2023,coconut,22351.31
08-May-2023,dhania,4176.68
08-May-2023,dry chillies,7198.65
08-May-2023,garlic,7632.51
08-May-2023,ginger,4380.65
08-May-2023,gourd (bottle),8527.64
08-May-2023,gram,513.60
08-May-2023,green chilli,3497.46
08-May-2023,ground nut seed,239.22
08-May-2023,groundnut,2809.14
08-May-2023,jeera,2030.41
08-May-2023,ladys finger (bhindi),8014.47
08-May-2023,lemon,447.47
08-May-2023,mango,4821.46
08-May-2023,masoor,327.00
08-May-2023,moong,392.80
08-May-2023,mustard,17770.60
08-May-2023,onion,93380.18
08-May-2023,parwal (pointed gourd),543.44
08-May-2023,peas (green),296.03
08-May-2023,potato,35789.84
08-May-2023,rice,14549.22
08-May-2023,safflower,11.00
08-May-2023,"sesamum (sesame, gingelly, til)",652.96
08-May-2023,soyabean,14088.62
08-May-2023,spinach,3649.88
08-May-2023,sugar,288.00
08-May-2023,sunflower,501.60
08-May-2023,tomato,11547.50
08-May-2023,turmeric,2038.79
08-May-2023,tur,1390.00
08-May-2023,urad,605.35
08-May-2023,wheat,258002.41
09-May-2023,apple,1775.40
09-May-2023,banana,5214.88
09-May-2023,beans (french),74.40
09-May-2023,brinjal,7918.71
09-May-2023,cabbage,7080.55
09-May-2023,carrot,960.73
09-May-2023,cauliflower,3039.94
09-May-2023,coconut,25529.59
09-May-2023,dhania,4542.65
09-May-2023,dry chillies,5829.60
09-May-2023,garlic,7492.64
09-May-2023,ginger,4600.85
09-May-2023,gourd (bottle),8386.30
09-May-2023,gram,355.80
09-May-2023,green chilli,3582.87
09-May-2023,ground nut seed,230.18
09-May-2023,groundnut,2134.60
09-May-2023,jeera,1370.62
09-May-2023,ladys finger (bhindi),7757.01
09-May-2023,lemon,757.06
09-May-2023,mango,9238.16
09-May-2023,masoor,167.50
09-May-2023,moong,204.80
09-May-2023,mustard,15176.53
09-May-2023,onion,77081.74
09-May-2023,parwal (pointed gourd),486.01
09-May-2023,peas (green),286.98
09-May-2023,potato,34767.20
09-May-2023,rice,15600.15
09-May-2023,safflower,52.00
09-May-2023,"sesamum (sesame, gingelly, til)",379.83
09-May-2023,soyabean,13289.32
09-May-2023,spinach,3985.64
09-May-2023,sugar,454.50
09-May-2023,sunflower,118.80
09-May-2023,tomato,12517.90
09-May-2023,turmeric,3002.88
09-May-2023,tur,1239.60
09-May-2023,urad,517.24
09-May-2023,wheat,217159.29
10-May-2023,apple,1315.90
10-May-2023,banana,11121.60
10-May-2023,beans (french),88.06
10-May-2023,brinjal,9025.37
10-May-2023,cabbage,6964.25
10-May-2023,carrot,830.50
10-May-2023,cauliflower,2337.01
10-May-2023,coconut,6554.15
10-May-2023,dhania,3047.33
10-May-2023,dry chillies,4480.20
10-May-2023,garlic,7009.30
10-May-2023,ginger,4102.04
10-May-2023,gourd (bottle),8176.65
10-May-2023,gram,428.20
10-May-2023,green chilli,3411.40
10-May-2023,ground nut seed,145.24
10-May-2023,groundnut,2071.24
10-May-2023,jeera,861.86
10-May-2023,ladys finger (bhindi),7075.36
10-May-2023,lemon,746.91
10-May-2023,mango,10744.20
10-May-2023,masoor,317.15
10-May-2023,moong,240.90
10-May-2023,mustard,13259.67
10-May-2023,onion,77943.58
10-May-2023,parwal (pointed gourd),640.35
10-May-2023,peas (green),183.98
10-May-2023,potato,34235.06
10-May-2023,rice,11669.05
10-May-2023,safflower,41.18
10-May-2023,"sesamum (sesame, gingelly, til)",515.85
10-May-2023,soyabean,12175.10
10-May-2023,spinach,6489.67
10-May-2023,sugar,485.40
10-May-2023,sunflower,97.00
10-May-2023,tomato,12836.40
10-May-2023,turmeric,2504.86
10-May-2023,tur,748.70
10-May-2023,urad,469.00
10-May-2023,wheat,172240.43
11-May-2023,apple,1756.23
11-May-2023,banana,5259.63
11-May-2023,beans (french),104.79
11-May-2023,brinjal,7955.40
11-May-2023,cabbage,10419.44
11-May-2023,carrot,1028.22
11-May-2023,cauliflower,2093.02
11-May-2023,coconut,10018.37
11-May-2023,dhania,4275.46
11-May-2023,dry chillies,6362.81
11-May-2023,garlic,5984.67
11-May-2023,ginger,4430.07
